year,region_name,state_name,municipio_cod,latitude,longitude,yield_kg_ha,production_1000t,area_planted_1000ha
2020,Presidente Jânio Quadros - BA,BA,2925709,-14.6885,-41.6798,0.0,0.0,0.0
2020,Presidente Tancredo Neves - BA,BA,2925758,-13.4471,-39.4203,1000.0,0.02,0.02
2020,Pé de Serra - BA,BA,2924058,-11.8313,-39.611,0.0,0.0,0.0
2020,Queimadas - BA,BA,2925808,-10.9736,-39.6293,0.0,0.0,0.0
2020,Quijingue - BA,BA,2925907,-10.7505,-39.2137,0.0,0.0,0.0
2020,Quixabeira - BA,BA,2925931,-11.4031,-40.12,0.0,0.0,0.0
2020,Rafael Jambeiro - BA,BA,2925956,-12.4053,-39.5007,0.0,0.0,0.0
2020,Remanso - BA,BA,2926004,-9.61944,-42.0848,0.0,0.0,0.0
2020,Retirolândia - BA,BA,2926103,-11.4832,-39.4234,0.0,0.0,0.0
2020,Riacho de Santana - BA,BA,2926400,-13.6059,-42.9397,0.0,0.0,0.0
2020,Riachão das Neves - BA,BA,2926202,-11.7508,-44.9143,0.0,0.0,0.0
2020,Riachão do Jacuípe - BA,BA,2926301,-11.8067,-39.3818,0.0,0.0,0.0
2020,Ribeira do Amparo - BA,BA,2926509,-11.0421,-38.4242,0.0,0.0,0.0
2020,Ribeira do Pombal - BA,BA,2926608,-10.8373,-38.5382,0.0,0.0,0.0
2020,Ribeirão do Largo - BA,BA,2926657,-15.4508,-40.7441,1457.0,2.04,1.4
2020,Rio Real - BA,BA,2927002,-11.4814,-37.9332,0.0,0.0,0.0
2020,Rio de Contas - BA,BA,2926707,-13.5852,-41.8048,1050.0,0.21,0.2
2020,Rio do Antônio - BA,BA,2926806,-14.4071,-42.0721,0.0,0.0,0.0
2020,Rio do Pires - BA,BA,2926905,-13.1185,-42.2902,0.0,0.0,0.0
2020,Rodelas - BA,BA,2927101,-8.85021,-38.78,0.0,0.0,0.0
2020,Ruy Barbosa - BA,BA,2927200,-12.2816,-40.4931,700.0,0.007,0.01
2020,Salinas da Margarida - BA,BA,2927309,-12.873,-38.7562,0.0,0.0,0.0
2020,Salvador - BA,BA,2927408,-12.9718,-38.5011,0.0,0.0,0.0
2020,Santa Brígida - BA,BA,2927606,-9.73227,-38.1209,0.0,0.0,0.0
2020,Santa Bárbara - BA,BA,2927507,-11.9515,-38.9681,0.0,0.0,0.0
2020,Santa Cruz Cabrália - BA,BA,2927705,-16.2825,-39.0295,3429.0,4.8,1.4
2020,Santa Cruz da Vitória - BA,BA,2927804,-14.964,-39.8115,0.0,0.0,0.0
2020,Santa Inês - BA,BA,2927903,-13.2793,-39.814,200.0,0.002,0.01
2020,Santa Luzia - BA,BA,2928059,-15.4342,-39.3287,2385.0,1.55,0.65
2020,Santa Maria da Vitória - BA,BA,2928109,-13.3859,-44.2011,0.0,0.0,0.0
2020,Santa Rita de Cássia - BA,BA,2928406,-11.0063,-44.5255,0.0,0.0,0.0
2020,Santa Terezinha - BA,BA,2928505,-12.7697,-39.5215,0.0,0.0,0.0
2020,Santaluz - BA,BA,2928000,-11.2508,-39.375,0.0,0.0,0.0
2020,Santana - BA,BA,2928208,-12.9792,-44.0506,0.0,0.0,0.0
2020,Santanópolis - BA,BA,2928307,-12.0311,-38.8694,0.0,0.0,0.0
2020,Santo Amaro - BA,BA,2928604,-12.5472,-38.7137,0.0,0.0,0.0
2020,Santo Antônio de Jesus - BA,BA,2928703,-12.9614,-39.2584,0.0,0.0,0.0
2020,Santo Estêvão - BA,BA,2928802,-12.428,-39.2505,0.0,0.0,0.0
2020,Sapeaçu - BA,BA,2929602,-12.7208,-39.1824,0.0,0.0,0.0
2020,Saubara - BA,BA,2929750,-12.7387,-38.7625,0.0,0.0,0.0
2020,Saúde - BA,BA,2929800,-10.9428,-40.4155,0.0,0.0,0.0
2020,Seabra - BA,BA,2929909,-12.4169,-41.7722,480.0,0.672,1.4
2020,Sebastião Laranjeiras - BA,BA,2930006,-14.571,-42.9434,0.0,0.0,0.0
2020,Senhor do Bonfim - BA,BA,2930105,-10.4594,-40.1865,500.0,0.001,0.002
2020,Sento Sé - BA,BA,2930204,-9.74138,-41.8786,0.0,0.0,0.0
2020,Serra Dourada - BA,BA,2930303,-12.759,-43.9504,0.0,0.0,0.0
2020,Serra Preta - BA,BA,2930402,-12.156,-39.3305,0.0,0.0,0.0
2020,Serra do Ramalho - BA,BA,2930154,-13.5659,-43.5929,0.0,0.0,0.0
2020,Serrinha - BA,BA,2930501,-11.6584,-39.01,0.0,0.0,0.0
2020,Serrolândia - BA,BA,2930600,-11.4085,-40.2983,0.0,0.0,0.0
2020,Simões Filho - BA,BA,2930709,-12.7866,-38.4029,0.0,0.0,0.0
2020,Sobradinho - BA,BA,2930774,-9.45024,-40.8145,0.0,0.0,0.0
2020,Souto Soares - BA,BA,2930808,-12.088,-41.6427,120.0,0.012,0.1
2020,Sátiro Dias - BA,BA,2929701,-11.5929,-38.5938,0.0,0.0,0.0
2020,São Desidério - BA,BA,2928901,-12.3572,-44.9769,3182.0,7.0,2.2
2020,São Domingos - BA,BA,2928950,-11.4649,-39.5268,0.0,0.0,0.0
2020,São Felipe - BA,BA,2929107,-12.8394,-39.0893,0.0,0.0,0.0
2020,São Francisco do Conde - BA,BA,2929206,-12.6183,-38.6786,0.0,0.0,0.0
2020,São Félix - BA,BA,2929008,-12.6104,-38.9727,0.0,0.0,0.0
2020,São Félix do Coribe - BA,BA,2929057,-13.4019,-44.1837,0.0,0.0,0.0
2020,São Gabriel - BA,BA,2929255,-11.2175,-41.8843,0.0,0.0,0.0
2020,São Gonçalo dos Campos - BA,BA,2929305,-12.4331,-38.9663,0.0,0.0,0.0
2020,São José da Vitória - BA,BA,2929354,-15.0787,-39.3437,1500.0,0.015,0.01
2020,São José do Jacuípe - BA,BA,2929370,-11.4137,-39.8669,0.0,0.0,0.0
2020,São Miguel das Matas - BA,BA,2929404,-13.0434,-39.4578,0.0,0.0,0.0
2020,São Sebastião do Passé - BA,BA,2929503,-12.5123,-38.4905,0.0,0.0,0.0
2020,Sítio do Mato - BA,BA,2930758,-13.0801,-43.4689,0.0,0.0,0.0
2020,Sítio do Quinto - BA,BA,2930766,-10.3545,-38.2213,0.0,0.0,0.0
2020,Tabocas do Brejo Velho - BA,BA,2930907,-12.7026,-44.0075,0.0,0.0,0.0
2020,Tanhaçu - BA,BA,2931004,-14.0197,-41.2473,1250.0,0.1,0.08
2020,Tanque Novo - BA,BA,2931053,-13.5485,-42.4934,0.0,0.0,0.0
2020,Tanquinho - BA,BA,2931103,-11.968,-39.1033,0.0,0.0,0.0
2020,Taperoá - BA,BA,2931202,-13.5321,-39.1009,1524.0,0.125,0.082
2020,Tapiramutá - BA,BA,2931301,-11.8475,-40.7927,951.0,0.39,0.41
2020,Teixeira de Freitas - BA,BA,2931350,-17.5399,-39.74,2992.0,7.48,2.5
2020,Teodoro Sampaio - BA,BA,2931400,-12.295,-38.6347,0.0,0.0,0.0
2020,Teofilândia - BA,BA,2931509,-11.4827,-38.9913,0.0,0.0,0.0
2020,Teolândia - BA,BA,2931608,-13.5896,-39.484,1250.0,0.01,0.008
2020,Terra Nova - BA,BA,2931707,-12.3888,-38.6238,0.0,0.0,0.0
2020,Tremedal - BA,BA,2931806,-14.9736,-41.4142,1200.0,0.012,0.01
2020,Tucano - BA,BA,2931905,-10.9584,-38.7894,0.0,0.0,0.0
2020,Uauá - BA,BA,2932002,-9.83325,-39.4794,0.0,0.0,0.0
2020,Ubaitaba - BA,BA,2932200,-14.303,-39.3222,0.0,0.0,0.0
2020,Ubatã - BA,BA,2932309,-14.2063,-39.5207,1200.0,0.006,0.005
2020,Ubaíra - BA,BA,2932101,-13.2714,-39.666,722.0,0.013,0.018
2020,Uibaí - BA,BA,2932408,-11.3394,-42.1354,0.0,0.0,0.0
2020,Umburanas - BA,BA,2932457,-10.7339,-41.3234,0.0,0.0,0.0
2020,Una - BA,BA,2932507,-15.2791,-39.0765,3125.0,1.25,0.4
2020,Urandi - BA,BA,2932606,-14.7678,-42.6498,600.0,0.006,0.01
2020,Uruçuca - BA,BA,2932705,-14.5963,-39.2851,2947.0,0.112,0.038
2020,Utinga - BA,BA,2932804,-12.0783,-41.0954,600.0,0.18,0.3
2020,Valente - BA,BA,2933000,-11.4062,-39.457,0.0,0.0,0.0
2020,Valença - BA,BA,2932903,-13.3669,-39.073,1455.0,0.16,0.11
2020,Varzedo - BA,BA,2933174,-12.9672,-39.3919,0.0,0.0,0.0
2020,Vera Cruz - BA,BA,2933208,-12.9568,-38.6153,0.0,0.0,0.0
2020,Vereda - BA,BA,2933257,-17.2183,-40.0974,2792.0,0.74,0.265
2020,Vitória da Conquista - BA,BA,2933307,-14.8615,-40.8442,1193.0,6.8,5.7
2020,Várzea Nova - BA,BA,2933158,-11.2557,-40.9432,0.0,0.0,0.0
2020,Várzea da Roça - BA,BA,2933059,-11.6005,-40.1328,0.0,0.0,0.0
2020,Várzea do Poço - BA,BA,2933109,-11.5273,-40.3149,0.0,0.0,0.0
2020,Wagner - BA,BA,2933406,-12.2819,-41.1715,1053.0,0.04,0.038
2020,Wanderley - BA,BA,2933455,-12.1144,-43.8958,0.0,0.0,0.0
2020,Wenceslau Guimarães - BA,BA,2933505,-13.6908,-39.4762,1429.0,0.2,0.14
2020,Xique-Xique - BA,BA,2933604,-10.823,-42.7245,0.0,0.0,0.0
2020,Água Fria - BA,BA,2900405,-11.8618,-38.7639,0.0,0.0,0.0
2020,Érico Cardoso - BA,BA,2900504,-13.4215,-42.1352,833.0,0.005,0.006
2020,Afonso Cláudio - ES,ES,3200102,-20.0778,-41.1261,1750.0,20.126,11.5
2020,Alegre - ES,ES,3200201,-20.758,-41.5382,1437.0,7.509,5.225
2020,Alfredo Chaves - ES,ES,3200300,-20.6396,-40.7543,1777.0,7.698,4.333
2020,Alto Rio Novo - ES,ES,3200359,-19.0618,-41.0209,1927.0,5.612,2.913
2020,Anchieta - ES,ES,3200409,-20.7955,-40.6425,1423.0,1.494,1.05
2020,Apiacá - ES,ES,3200508,-21.1523,-41.5693,1508.0,2.367,1.57
2020,Aracruz - ES,ES,3200607,-19.82,-40.2764,2355.0,12.696,5.391
2020,Atílio Vivácqua - ES,ES,3200706,-20.913,-41.1986,1096.0,1.37,1.25
2020,Baixo Guandu - ES,ES,3200805,-19.5213,-41.0109,1550.0,5.442,3.51
2020,Barra de São Francisco - ES,ES,3200904,-18.7548,-40.8965,2360.0,11.813,5.005
2020,Boa Esperança - ES,ES,3201001,-18.5395,-40.3025,2160.0,10.152,4.7
2020,Bom Jesus do Norte - ES,ES,3201100,-21.1173,-41.6731,2104.0,0.484,0.23
2020,Brejetuba - ES,ES,3201159,-20.1395,-41.2954,2343.0,28.11,12.0
2020,Cachoeiro de Itapemirim - ES,ES,3201209,-20.8462,-41.1198,1341.0,6.816,5.083
2020,Cariacica - ES,ES,3201308,-20.2632,-40.4165,3378.0,1.091,0.323
2020,Castelo - ES,ES,3201407,-20.6033,-41.2031,2293.0,26.203,11.427
2020,Colatina - ES,ES,3201506,-19.5493,-40.6269,2393.0,23.928,10.0
2020,Conceição da Barra - ES,ES,3201605,-18.5883,-39.7362,1793.0,1.766,0.985
2020,Conceição do Castelo - ES,ES,3201704,-20.3639,-41.2417,1719.0,7.044,4.097
2020,Divino de São Lourenço - ES,ES,3201803,-20.6229,-41.6937,1980.0,3.762,1.9
2020,Domingos Martins - ES,ES,3201902,-20.3603,-40.6594,1426.0,8.526,5.98
2020,Dores do Rio Preto - ES,ES,3202009,-20.6931,-41.8405,1800.0,5.76,3.2
2020,Ecoporanga - ES,ES,3202108,-18.3702,-40.836,1588.0,2.477,1.56
2020,Fundão - ES,ES,3202207,-19.937,-40.4078,2996.0,7.437,2.482
2020,Governador Lindenberg - ES,ES,3202256,-19.1864,-40.4473,2400.0,22.08,9.2
2020,Guarapari - ES,ES,3202405,-20.6772,-40.5093,1164.0,2.387,2.05
2020,Guaçuí - ES,ES,3202306,-20.7668,-41.6734,2040.0,10.3,5.05
2020,Ibatiba - ES,ES,3202454,-20.2347,-41.5087,1920.0,14.4,7.5
2020,Ibiraçu - ES,ES,3202504,-19.8366,-40.3732,2525.0,3.946,1.563
2020,Ibitirama - ES,ES,3202553,-20.5466,-41.6667,1800.0,9.0,5.0
2020,Iconha - ES,ES,3202603,-20.7913,-40.8132,1478.0,5.912,3.999
2020,Irupi - ES,ES,3202652,-20.3501,-41.6444,2400.0,23.528,9.804
2020,Itaguaçu - ES,ES,3202702,-19.8018,-40.8601,1921.0,13.425,6.99
2020,Itapemirim - ES,ES,3202801,-21.0095,-40.8307,741.0,0.441,0.595
2020,Itarana - ES,ES,3202900,-19.875,-40.8753,1638.0,5.93,3.62
2020,Iúna - ES,ES,3203007,-20.3531,-41.5334,2402.0,30.12,12.54
2020,Jaguaré - ES,ES,3203056,-18.907,-40.0759,2170.0,27.177,12.525
2020,Jerônimo Monteiro - ES,ES,3203106,-20.7994,-41.3948,1922.0,4.364,2.27
2020,João Neiva - ES,ES,3203130,-19.7577,-40.386,2313.0,2.877,1.244
2020,Laranja da Terra - ES,ES,3203163,-19.8994,-41.0621,1555.0,3.616,2.325
2020,Linhares - ES,ES,3203205,-19.3946,-40.0643,2351.0,34.8,14.8
2020,Mantenópolis - ES,ES,3203304,-18.8594,-41.124,1772.0,7.296,4.117
2020,Marataízes - ES,ES,3203320,-21.0398,-40.8384,0.0,0.0,0.0
2020,Marechal Floriano - ES,ES,3203346,-20.4159,-40.67,2087.0,4.8,2.3
2020,Marilândia - ES,ES,3203353,-19.4114,-40.5456,1050.0,7.98,7.6
2020,Mimoso do Sul - ES,ES,3203403,-21.0628,-41.3615,2165.0,16.677,7.702
2020,Montanha - ES,ES,3203502,-18.1303,-40.3668,2256.0,6.993,3.1
2020,Mucurici - ES,ES,3203601,-18.0965,-40.52,2421.0,0.138,0.057
2020,Muniz Freire - ES,ES,3203700,-20.4652,-41.4156,2150.0,18.655,8.675
2020,Muqui - ES,ES,3203809,-20.9509,-41.346,1472.0,5.499,3.737
2020,Nova Venécia - ES,ES,3203908,-18.715,-40.4053,2026.0,23.754,11.726
2020,Pancas - ES,ES,3204005,-19.2229,-40.8534,1630.0,20.13,12.35
2020,Pedro Canário - ES,ES,3204054,-18.3004,-39.9574,2035.0,1.825,0.897
2020,Pinheiros - ES,ES,3204104,-18.4141,-40.2171,2137.0,15.748,7.37
2020,Piúma - ES,ES,3204203,-20.8334,-40.7268,2233.0,0.574,0.257
2020,Ponto Belo - ES,ES,3204252,-18.1253,-40.5458,2196.0,0.729,0.332
2020,Presidente Kennedy - ES,ES,3204302,-21.0964,-41.0468,640.0,0.064,0.1
2020,Rio Bananal - ES,ES,3204351,-19.2719,-40.3366,2379.0,40.2,16.9
2020,Rio Novo do Sul - ES,ES,3204401,-20.8556,-40.9388,1144.0,2.694,2.355
2020,Santa Leopoldina - ES,ES,3204500,-20.0999,-40.527,3145.0,13.886,4.415
2020,Santa Maria de Jetibá - ES,ES,3204559,-20.0253,-40.7439,1210.0,2.522,2.085
2020,Santa Teresa - ES,ES,3204609,-19.9363,-40.5979,1808.0,16.799,9.292
2020,Serra - ES,ES,3205002,-20.121,-40.3074,2190.0,1.75,0.799
2020,Sooretama - ES,ES,3205010,-19.1897,-40.0974,2400.0,20.4,8.5
2020,São Domingos do Norte - ES,ES,3204658,-19.1452,-40.6281,2400.0,10.8,4.5
2020,São Gabriel da Palha - ES,ES,3204708,-19.0182,-40.5365,2400.0,19.154,7.981
2020,São José do Calçado - ES,ES,3204807,-21.0274,-41.6636,1477.0,2.43,1.645
2020,São Mateus - ES,ES,3204906,-18.7214,-39.8579,2100.0,26.859,12.79
2020,São Roque do Canaã - ES,ES,3204955,-19.7411,-40.6526,3346.0,11.88,3.55
2020,Vargem Alta - ES,ES,3205036,-20.669,-41.0179,1323.0,7.444,5.625
2020,Venda Nova do Imigrante - ES,ES,3205069,-20.327,-41.1355,1452.0,4.356,3.0
2020,Viana - ES,ES,3205101,-20.3825,-40.4933,1709.0,0.863,0.505
2020,Vila Pavão - ES,ES,3205150,-18.6091,-40.609,2295.0,8.606,3.75
2020,Vila Valério - ES,ES,3205176,-18.9958,-40.3849,2280.0,31.92,14.0
2020,Vila Velha - ES,ES,3205200,-20.3417,-40.2875,0.0,0.0,0.0
2020,Vitória - ES,ES,3205309,-20.3155,-40.3128,0.0,0.0,0.0
2020,Água Doce do Norte - ES,ES,3200169,-18.5482,-40.9854,2318.0,5.226,2.255
2020,Águia Branca - ES,ES,3200136,-18.9846,-40.7437,2268.0,13.537,5.97
2020,Abadia dos Dourados - MG,MG,3100104,-18.4831,-47.3916,2584.0,0.491,0.19
2020,Abaeté - MG,MG,3100203,-19.1551,-45.4444,3600.0,0.216,0.06
2020,Abre Campo - MG,MG,3100302,-20.2996,-42.4743,1500.0,5.55,3.7
2020,Acaiaca - MG,MG,3100401,-20.359,-43.1439,1500.0,0.006,0.004
2020,Aguanil - MG,MG,3100807,-20.9439,-45.3915,2164.0,2.316,1.07
2020,Aimorés - MG,MG,3101102,-19.5007,-41.0746,2612.0,3.395,1.3
2020,Aiuruoca - MG,MG,3101201,-21.9736,-44.6042,1800.0,0.018,0.01
2020,Alagoa - MG,MG,3101300,-22.171,-44.6413,0.0,0.0,0.0
2020,Albertina - MG,MG,3101409,-22.2018,-46.6139,1680.0,2.52,1.5
2020,Alfenas - MG,MG,3101607,-21.4256,-45.9477,2364.0,21.75,9.2
2020,Alfredo Vasconcelos - MG,MG,3101631,-21.1535,-43.7718,0.0,0.0,0.0
2020,Almenara - MG,MG,3101706,-16.1785,-40.6942,763.0,0.061,0.08
2020,Alpercata - MG,MG,3101805,-18.974,-41.97,0.0,0.0,0.0
2020,Alpinópolis - MG,MG,3101904,-20.8631,-46.3878,2766.0,14.35,5.188
2020,Alterosa - MG,MG,3102001,-21.2488,-46.1387,1980.0,8.425,4.255
2020,Alto Caparaó - MG,MG,3102050,-20.431,-41.8738,1920.0,6.144,3.2
2020,Alto Jequitibá - MG,MG,3153509,-20.4208,-41.967,1800.0,9.9,5.5
2020,Alto Rio Doce - MG,MG,3102100,-21.0281,-43.4067,0.0,0.0,0.0
2020,Alvarenga - MG,MG,3102209,-19.4174,-41.7317,914.0,0.882,0.965
2020,Alvinópolis - MG,MG,3102308,-20.1098,-43.0535,1111.0,0.01,0.009
2020,Alvorada de Minas - MG,MG,3102407,-18.7334,-43.3638,1333.0,0.004,0.003
2020,Além Paraíba - MG,MG,3101508,-21.8797,-42.7176,0.0,0.0,0.0
2020,Amparo do Serra - MG,MG,3102506,-20.5051,-42.8009,1439.0,0.367,0.255
2020,Andradas - MG,MG,3102605,-22.0695,-46.5724,2568.0,17.976,7.0
2020,Andrelândia - MG,MG,3102803,-21.7411,-44.3117,1800.0,0.576,0.32
2020,Angelândia - MG,MG,3102852,-17.7279,-42.2641,1840.0,6.315,3.432
2020,Antônio Carlos - MG,MG,3102902,-21.321,-43.7451,0.0,0.0,0.0
2020,Antônio Dias - MG,MG,3103009,-19.6491,-42.8732,1333.0,0.008,0.006
2020,Antônio Prado de Minas - MG,MG,3103108,-21.0192,-42.1109,1553.0,0.118,0.076
2020,Aracitaba - MG,MG,3103306,-21.3446,-43.3736,0.0,0.0,0.0
2020,Araguari - MG,MG,3103504,-18.6456,-48.1934,1980.0,22.433,11.33
2020,Arantina - MG,MG,3103603,-21.9102,-44.2555,0.0,0.0,0.0
2020,Araponga - MG,MG,3103702,-20.6686,-42.5178,1800.0,8.784,4.88
2020,Araporã - MG,MG,3103751,-18.4357,-49.1847,0.0,0.0,0.0
2020,Arapuá - MG,MG,3103801,-19.0268,-46.1484,1500.0,1.125,0.75
2020,Araxá - MG,MG,3104007,-19.5902,-46.9438,1786.0,6.076,3.402
2020,Araçaí - MG,MG,3103207,-19.1955,-44.2493,0.0,0.0,0.0
2020,Araçuaí - MG,MG,3103405,-16.8523,-42.0637,667.0,0.004,0.006
2020,Araújos - MG,MG,3103900,-19.9405,-45.1671,0.0,0.0,0.0
2020,Arceburgo - MG,MG,3104106,-21.359,-46.9401,1839.0,2.85,1.55
2020,Arcos - MG,MG,3104205,-20.2863,-45.5373,0.0,0.0,0.0
2020,Areado - MG,MG,3104304,-21.3572,-46.1421,2079.0,5.174,2.489
2020,Argirita - MG,MG,3104403,-21.6083,-42.8292,0.0,0.0,0.0
2020,Aricanduva - MG,MG,3104452,-17.8666,-42.5533,1320.0,0.739,0.56
2020,Arinos - MG,MG,3104502,-15.9187,-46.1043,0.0,0.0,0.0
2020,Astolfo Dutra - MG,MG,3104601,-21.3184,-42.8572,1750.0,0.014,0.008
2020,Ataléia - MG,MG,3104700,-18.0438,-41.1149,1318.0,0.112,0.085
2020,Augusto de Lima - MG,MG,3104809,-18.0997,-44.2655,0.0,0.0,0.0
2020,Açucena - MG,MG,3100500,-19.0671,-42.5419,1167.0,0.014,0.012
2020,Baependi - MG,MG,3104908,-21.957,-44.8874,1679.0,1.572,0.936
2020,Baldim - MG,MG,3105004,-19.2832,-43.9613,0.0,0.0,0.0
2020,Bambuí - MG,MG,3105103,-20.0166,-45.9754,1800.0,6.152,3.418
2020,Bandeira - MG,MG,3105202,-15.8783,-40.5622,1083.0,0.065,0.06
2020,Bandeira do Sul - MG,MG,3105301,-21.7308,-46.3833,1500.0,0.513,0.342
2020,Barbacena - MG,MG,3105608,-21.2214,-43.7703,0.0,0.0,0.0
2020,Barra Longa - MG,MG,3105707,-20.2869,-43.0402,0.0,0.0,0.0
2020,Barroso - MG,MG,3105905,-21.1907,-43.972,0.0,0.0,0.0
2020,Barão de Cocais - MG,MG,3105400,-19.9389,-43.4755,2500.0,0.005,0.002
2020,Barão do Monte Alto - MG,MG,3105509,-21.2444,-42.2372,0.0,0.0,0.0
2020,Bela Vista de Minas - MG,MG,3106002,-19.8302,-43.0922,0.0,0.0,0.0
2020,Belmiro Braga - MG,MG,3106101,-21.944,-43.4084,0.0,0.0,0.0
2020,Belo Horizonte - MG,MG,3106200,-19.9102,-43.9266,0.0,0.0,0.0
2020,Belo Oriente - MG,MG,3106309,-19.2199,-42.4828,0.0,0.0,0.0
2020,Belo Vale - MG,MG,3106408,-20.4077,-44.0275,0.0,0.0,0.0
2020,Berilo - MG,MG,3106507,-16.9567,-42.4606,843.0,0.059,0.07
2020,Berizal - MG,MG,3106655,-15.61,-41.7432,3340.0,1.129,0.338
2020,Bertópolis - MG,MG,3106606,-17.059,-40.58,1333.0,0.004,0.003
2020,Betim - MG,MG,3106705,-19.9668,-44.2008,0.0,0.0,0.0
2020,Bias Fortes - MG,MG,3106804,-21.602,-43.7574,0.0,0.0,0.0
2020,Bicas - MG,MG,3106903,-21.7232,-43.056,0.0,0.0,0.0
2020,Biquinhas - MG,MG,3107000,-18.7754,-45.4974,2333.0,0.014,0.006
2020,Boa Esperança - MG,MG,3107109,-21.0927,-45.5612,2063.0,32.393,15.7
2020,Bocaina de Minas - MG,MG,3107208,-22.1697,-44.3972,0.0,0.0,0.0
2020,Bocaiúva - MG,MG,3107307,-17.1135,-43.8104,1623.0,0.198,0.122
2020,Bom Despacho - MG,MG,3107406,-19.7386,-45.2622,0.0,0.0,0.0
2020,Bom Jardim de Minas - MG,MG,3107505,-21.9479,-44.1885,0.0,0.0,0.0
2020,Bom Jesus da Penha - MG,MG,3107604,-21.0148,-46.5174,1986.0,7.138,3.594
2020,Bom Jesus do Amparo - MG,MG,3107703,-19.7054,-43.4782,1500.0,0.009,0.006
2020,Bom Jesus do Galho - MG,MG,3107802,-19.836,-42.3165,1440.0,2.16,1.5
2020,Bom Repouso - MG,MG,3107901,-22.4675,-46.144,1800.0,0.045,0.025
2020,Bom Sucesso - MG,MG,3108008,-21.0329,-44.7537,2100.0,5.943,2.83
2020,Bonfim - MG,MG,3108107,-20.3302,-44.2366,0.0,0.0,0.0
2020,Bonfinópolis de Minas - MG,MG,3108206,-16.568,-45.9839,3300.0,2.574,0.78
2020,Bonito de Minas - MG,MG,3108255,-15.3231,-44.7543,0.0,0.0,0.0
2020,Borda da Mata - MG,MG,3108305,-22.2707,-46.1653,1620.0,0.891,0.55
2020,Botelhos - MG,MG,3108404,-21.6412,-46.391,1716.0,12.692,7.396
2020,Botumirim - MG,MG,3108503,-16.8657,-43.0086,920.0,0.023,0.025
2020,Brasilândia de Minas - MG,MG,3108552,-16.9999,-46.0081,0.0,0.0,0.0
2020,Brasília de Minas - MG,MG,3108602,-16.2104,-44.4299,0.0,0.0,0.0
2020,Brazópolis - MG,MG,3108909,-22.4743,-45.6166,1680.0,0.82,0.488
2020,Braúnas - MG,MG,3108800,-19.0562,-42.7099,882.0,0.015,0.017
2020,Brumadinho - MG,MG,3109006,-20.151,-44.2007,0.0,0.0,0.0
2020,Brás Pires - MG,MG,3108701,-20.8419,-43.2406,0.0,0.0,0.0
2020,Bueno Brandão - MG,MG,3109105,-22.4383,-46.3491,1800.0,3.6,2.0
2020,Buenópolis - MG,MG,3109204,-17.8744,-44.1775,0.0,0.0,0.0
2020,Bugre - MG,MG,3109253,-19.4231,-42.2552,0.0,0.0,0.0
2020,Buritis - MG,MG,3109303,-15.6218,-46.4221,3300.0,2.31,0.7
2020,Buritizeiro - MG,MG,3109402,-17.3656,-44.9606,3000.0,4.356,1.452
2020,Cabeceira Grande - MG,MG,3109451,-16.0335,-47.0862,0.0,0.0,0.0
2020,Cabo Verde - MG,MG,3109501,-21.4699,-46.3919,2249.0,18.991,8.444
2020,Cachoeira Dourada - MG,MG,3109808,-18.5161,-49.5039,0.0,0.0,0.0
2020,Cachoeira da Prata - MG,MG,3109600,-19.521,-44.4544,0.0,0.0,0.0
2020,Cachoeira de Minas - MG,MG,3109709,-22.3511,-45.7809,1860.0,2.213,1.19
2020,Cachoeira de Pajeú - MG,MG,3102704,-15.9688,-41.4948,917.0,0.011,0.012
2020,Caetanópolis - MG,MG,3109907,-19.2971,-44.4189,0.0,0.0,0.0
2020,Caeté - MG,MG,3110004,-19.8826,-43.6704,1200.0,0.024,0.02
2020,Caiana - MG,MG,3110103,-20.6956,-41.9292,1500.0,6.015,4.01
2020,Cajuri - MG,MG,3110202,-20.7903,-42.7925,1800.0,1.314,0.73
2020,Caldas - MG,MG,3110301,-21.9183,-46.3843,1680.0,1.848,1.1
2020,Camacho - MG,MG,3110400,-20.6294,-45.1593,2100.0,2.94,1.4
2020,Camanducaia - MG,MG,3110509,-22.7515,-46.1494,0.0,0.0,0.0
2020,Cambuquira - MG,MG,3110707,-21.854,-45.2896,1800.0,4.954,2.752
2020,Cambuí - MG,MG,3110608,-22.6115,-46.0572,1250.0,0.01,0.008
2020,Campanha - MG,MG,3110905,-21.836,-45.4004,1683.0,7.045,4.185
2020,Campanário - MG,MG,3110806,-18.2427,-41.7355,0.0,0.0,0.0
2020,Campestre - MG,MG,3111002,-21.7079,-46.2381,2138.0,22.201,10.384
2020,Campina Verde - MG,MG,3111101,-19.5382,-49.4862,0.0,0.0,0.0
2020,Campo Azul - MG,MG,3111150,-16.5028,-44.8096,0.0,0.0,0.0
2020,Campo Belo - MG,MG,3111200,-20.8932,-45.2699,1800.0,3.6,2.0
2020,Campo Florido - MG,MG,3111408,-19.7631,-48.5716,0.0,0.0,0.0
2020,Campo do Meio - MG,MG,3111309,-21.1127,-45.8273,2400.0,8.4,3.5
2020,Campos Altos - MG,MG,3111507,-19.6914,-46.1725,2100.0,19.814,9.435
2020,Campos Gerais - MG,MG,3111606,-21.237,-45.7569,2691.0,59.275,22.03
2020,Cana Verde - MG,MG,3111903,-21.0232,-45.1801,1500.0,1.14,0.76
2020,Canaã - MG,MG,3111705,-20.6869,-42.6167,1800.0,2.43,1.35
